Entity,Code,Year,Transport (tonnes),Forestry (tonnes),Energy (tonnes),Other sources (tonnes),"Agriculture, Land Use & Forestry (tonnes)",Waste (tonnes),Residential & commercial (tonnes),Industry (tonnes),Agriculture (tonnes)
Sweden,SWE,2003,22755500,-88092933.1,25973100,0,-51116000,28000,7190000,4011747,0
Sweden,SWE,2004,22685200,-88552746.5,25538800,0,-51116000,29000,5590000,4187167.0000000005,0
Sweden,SWE,2005,22998600,-89012201.2,23113600,0,-51116000,30000,4600000,4219357,0
Sweden,SWE,2006,22814990,-54025164.1,23836000,0,-4133000,31100,3170000,4271077,0
Sweden,SWE,2007,22807900,-54167638.400000006,21580000,0,-4183000,32100,2860000,4232957,0
Sweden,SWE,2008,22888100,-54310406.300000004,20741400,0,-4167000,33100,2510000,4242957,0
Sweden,SWE,2009,22175700,-54453468.4,18133000,0,-4183000,34200,2890000,3860447,0
Sweden,SWE,2010,22614900,-54596825.8,22620600,0,-4183000,35200,3090000,4337947,0
Switzerland,CHE,1990,14740432,-2200000,7616879,0,-1919000,19.3,19215244.8,3098623.4,0
Switzerland,CHE,1991,15187070.4,-2200000,7994128.7,0,-1919000,19.3,20616944.5,2766436,0
Switzerland,CHE,1992,15534113.3,-2200000,8376691.899999999,0,-1919000,19.3,20287062.099999998,2628663.3000000003,0
Switzerland,CHE,1993,14491637,-2200000,7699981.7,0,-1919000,19.3,19776425.1,2390252.8000000003,0
Switzerland,CHE,1994,14854059.4,-2200000,8107531.600000001,0,-1919000,19.3,17948460.7,2526813.4,0
Switzerland,CHE,1995,14604411.899999999,-2200000,8295600.5,0,-1919000,19.3,18978242,2328483.6,0
Switzerland,CHE,1996,14616325.9,-2200000,8416775.299999999,0,-1919000,19.400000000000002,19789035.9,2142528.2,0
Switzerland,CHE,1997,15094305.1,-2200000,8392302.9,0,-1919000,19.400000000000002,18224797.2,1945847.5,0
Switzerland,CHE,1998,15231457.8,-2200000,8670447.6,0,-1919000,19.400000000000002,19643010.900000002,1939476.9,0
Switzerland,CHE,1999,15213835.2,-2200000,9462748.7,0,-1919000,19.400000000000002,18885762.900000002,1927577.0999999999,0
Switzerland,CHE,2000,16821900,-2200000,8565160,0,-1919000,19.400000000000002,16600000,2051699.9999999998,0
Switzerland,CHE,2001,16467900.000000002,-1833333.3,8994760,0,-1552000,19.400000000000002,17400000,2067650,0
Switzerland,CHE,2002,16436700,-1833333.3,8517860,0,-1552000,19.400000000000002,16800000,2008400,0
Switzerland,CHE,2003,16573900.000000002,-1833333.3,8827260,0,-1552000,19.400000000000002,18000000,1956450,0
Switzerland,CHE,2004,16422500,-1833333.3,9118800,0,-1552000,19.400000000000002,18300000,2062590.0000000002,0
Switzerland,CHE,2005,16486700,-1833333.3,9125340,0,-1552000,19.400000000000002,18600000,2149080,0
Switzerland,CHE,2006,16565800,-3666666.7,9447740,0,-3386000,19.400000000000002,17900000,2136240,0
Switzerland,CHE,2007,16928900,-3666666.7,9005660,0,-3386000,19.400000000000002,16200000,2127160,0
Switzerland,CHE,2008,18137900,-3666666.7,9210682,0,-3386000,19.400000000000002,17100000,2119670,0
Switzerland,CHE,2009,17922500,-3666666.7,8442056,0,-3386000,19.400000000000002,16700000,2123330,0
Switzerland,CHE,2010,17849400,-3666666.7,8635839,0,-3386000,19.5,18100000,2357800,0
Syria,SYR,1990,9575107.700000001,-1534120.9,17240274.700000003,0,-1534000,0,7381113.1,1527179.5999999999,0
Syria,SYR,1991,11266950.2,-1534120.9,19777838.2,0,-1534000,0,8733874.9,1520046.8,0
Syria,SYR,1992,11945523.1,-1534120.9,22011657.9,0,-1534000,0,7033333.2,1783210.6,0
Syria,SYR,1993,12235611.5,-1534120.9,23606849.4,0,-1534000,0,5977251,1944871.9000000001,0
Syria,SYR,1994,11368246.1,-1534120.9,24342718,0,-1534000,0,4824919.5,2142040.8000000003,0
Syria,SYR,1995,11792929.200000001,-1534120.9,25836841.5,0,-1534000,0,5201845.2,2164385.3,0
Syria,SYR,1996,12324493.9,-1534120.9,26999218.5,0,-1534000,0,4554165.100000001,2175071.4,0
Syria,SYR,1997,12274018,-1534120.9,26885548.299999997,0,-1534000,0,4366487.4,2140746.3,0
Syria,SYR,1998,12678125.799999999,-1534120.9,29065331.2,0,-1534000,0,4889012.300000001,2245913.4,0
Syria,SYR,1999,12879019.8,-1534120.9,29773067,0,-1534000,0,4956525.899999999,2281317.5,0
Syria,SYR,2000,13168000,-1534120.9,30170000,0,-1534000,0,4760000,2268290,0
Syria,SYR,2001,12441000,-1581473,29250000,0,-1551000,0,5180000,2364070,0
Syria,SYR,2002,13022000,-1581606.2,29270000,0,-1551000,0,5120000,2228410,0
Syria,SYR,2003,12827000,-1581735.9,29310000,0,-1551000,0,4540000,2317850,0
Syria,SYR,2004,13259000,-1581862.2,29880000,0,-1551000,0,3980000,2194740,0
Syria,SYR,2005,12434000,-1581985.3,31150000,0,-1551000,0,4090000,2154630,0
Syria,SYR,2006,13234000,-2244800,33270000,0,-2245000,0,3990000,2108730,0
Syria,SYR,2007,12586000,-2244800,35530000,0,-2245000,0,3860000,2247520,0
Syria,SYR,2008,11503000,-2244800,33250000,0,-2245000,0,3870000,2316420,0
Syria,SYR,2009,9839000,-2244800,32570000,0,-2245000,0,3070000,2382410,0
Syria,SYR,2010,9380000,-2244800,33870000,0,-2245000,0,2800000,2639410,0
Tajikistan,TJK,1992,2366771.6,91666.70000000001,1691985,0,92000,0,5466451.4,1022063.3,0
Tajikistan,TJK,1993,3065792.8000000003,91666.70000000001,1285428,0,92000,0,3458029.4,651002.6,0
Tajikistan,TJK,1994,3091883.9,91666.70000000001,719111.5,0,92000,0,1424129.9,544331.1,0
Tajikistan,TJK,1995,3091883.9,91666.70000000001,813997.7999999999,0,92000,0,1462616.4000000001,485471.7,0
Tajikistan,TJK,1996,3091883.9,91666.70000000001,1044276.3,0,92000,0,1689322.4,404425.6,0
Tajikistan,TJK,1997,3091893.9,91666.70000000001,701207.6,0,92000,0,1344345,412846.60000000003,0
Tajikistan,TJK,1998,3091893.9,91666.70000000001,701190,0,92000,0,1722285.1,387197.60000000003,0
Tajikistan,TJK,1999,3091893.9,91666.70000000001,703540.8999999999,0,92000,0,1809785.3,447220.8,0
Tajikistan,TJK,2000,2090000,91666.70000000001,634655.2000000001,0,92000,0,1560000,533680,0
Tajikistan,TJK,2001,2670000,0,642650.1,0,0,0,1480000,550240,0
Tajikistan,TJK,2002,2720000,0,447650.10000000003,0,0,0,1510000,629950,0
Tajikistan,TJK,2003,2970000,0,482650.10000000003,0,0,0,1490000,685180,0
Tajikistan,TJK,2004,3160000,0,595657.7,0,0,0,1790000,810120,0
Tajikistan,TJK,2005,3410000,0,595665.2000000001,0,0,0,1640000,871260,0
Tajikistan,TJK,2006,3890000,0,595670.2000000001,0,0,0,1830000,915700,0
Tajikistan,TJK,2007,4380000,0,599640.1,0,0,0,2300000,918930,0
Tajikistan,TJK,2008,3940000,0,792645.1,0,0,0,2240000,784270,0
Tajikistan,TJK,2009,3720000,0,729638.4,0,0,0,2140000,745210,0
Tajikistan,TJK,2010,4210000,0,671631.7000000001,0,0,0,2060000,734650,0
Tanzania,TZA,1990,699777.7999999999,-2165079.1,632009.2,0,222443000,0,343153.1,360067.4,0
Tanzania,TZA,1991,653461.9,-2165082.1,644971.5,0,222443000,0,349172.6,525167.9,0
Tanzania,TZA,1992,682665.8999999999,-2165085.0999999996,642559.8,0,222443000,0,316803.60000000003,365312.9,0
Tanzania,TZA,1993,711667.9,-2165088.2,746374.5,0,222443000,0,238186.1,397143.3,0
Tanzania,TZA,1994,711667.9,-2165091.3,833906.6,0,222443000,0,238186.1,278147.80000000005,0
Tanzania,TZA,1995,892538.4,-2165094.4,969558,0,222443000,0,629736.2000000001,419510.89999999997,0
Tanzania,TZA,1996,1198946.2000000002,-2165097.6,799372.7,0,232022000,0,769896.5,650171.1,0
Tanzania,TZA,1997,782792.6,-2165100.9,1152814.3,0,221171000,0,645244.2999999999,567580.2,0
Tanzania,TZA,1998,1369516,-2165104.2,539951.2999999999,0,231354000,0,458190.60000000003,400546,0
Tanzania,TZA,1999,983588.9,-2165107.5,806287.7999999999,0,227569000,0,371925,423473.5,0
Tanzania,TZA,2000,1240000,-2165111,953000,0,210585000,0,350000,421380,0
Tanzania,TZA,2001,1690000,-2594381.4000000004,594000,0,229754000,0,460000,448550,0
Tanzania,TZA,2002,2150000,-2594356,547000,0,213972000,0,453000,501820,0
Tanzania,TZA,2003,2300000,-2594330.1999999997,527000,0,229757000,0,483000,565990,0
Tanzania,TZA,2004,2470000,-2594304,619600,0,228201000,0,519000,602160,0
Tanzania,TZA,2005,2700000,-2594277.4,718500,0,238203000,0,552000,635330,0
Tanzania,TZA,2006,2880000,-869850.6,797300,0,216092000,0,588000,656500,0
Tanzania,TZA,2007,3070000,-869882.8999999999,840800,0,226285000,0,633000,683770,0
Tanzania,TZA,2008,3160000,-869915.8,880600,0,225542000,0,678000,710940,0
Tanzania,TZA,2009,2840000,-869949.2000000001,957600,0,219573000,0,569000,711110,0
Tanzania,TZA,2010,2910000,-869983.1000000001,1079600,0,219681000,0,583000,778280,0
Thailand,THA,1990,27404528.4,9900000,43673206.599999994,0,11076000,39838.6,8105603.699999999,10757127.8,0
Thailand,THA,1991,28417460.200000003,9900000,51814615.3,0,11076000,41718.4,8181390.7,11359699,0
Thailand,THA,1992,30086704.3,9900000,57701576.3,0,11076000,43566.8,8620053.1,12648478.5,0
Thailand,THA,1993,35396564.8,9900000,65868687.99999999,0,11076000,45480.1,8041143.600000001,14657284.9,0
Thailand,THA,1994,39587810.599999994,9900000,74572454.7,0,11076000,47565,8183341.9,16476128.2,0
Thailand,THA,1995,46880684.800000004,9900000,86371950.7,0,11076000,49766.9,8531218,18518674.599999998,0
Thailand,THA,1996,51190406,9900000,97984130.5,0,11065000,51459.7,9640847.100000001,20868648.4,0
Thailand,THA,1997,50876184.4,9900000,99058343.6,0,11080000,51815.5,12264416.3,20322681.799999997,0
Thailand,THA,1998,45443042.9,9900000,91636637.5,0,11213000,50331.200000000004,11984342.4,13707516,0
Thailand,THA,1999,45329844.1,9900000,96378325.80000001,0,11069000,51771.5,12835571,15042230.799999999,0
Thailand,THA,2000,44183000,9900000,98719700,0,11065000,53300,13000000,15269420,0
Thailand,THA,2001,45399000,-44312974,102160800,0,4081000,54500,13400000,16278180,0
Thailand,THA,2002,48027000,-44781127.6,107143100,0,4138000,56300,14000000,17993240,0
Thailand,THA,2003,51295000,-45259529.300000004,114726400,0,4079000,58500,15000000,19008800,0
Thailand,THA,2004,55282000,-45748519.2,128126000,0,4192000,60700,15700000,20405370,0
Thailand,THA,2005,56476000,-46248452.9,130631100,0,4077000,62600,15000000,21563930,0
Thailand,THA,2006,54171000,-17898844.700000003,133034400,0,-1041000,64400.00000000001,15600000,22027390,0
Thailand,THA,2007,54533000,-17880561.4,127536600,0,-1050000,66400,16600000,20354050,0
Thailand,THA,2008,52264000,-17862345.6,135440100,0,-1057000,68300,17100000,20224610,0
Thailand,THA,2009,55705000,-17844196.8,130753000,0,-1044000,70200,17700000,18044070,0
Thailand,THA,2010,56461000,-17826114.7,146246000,0,-1037000,72000,17900000,17957730,0
Timor-Leste,,1990,0,-1476292.3,0,0,3573000,76.7,0,928.6,0
Timor-Leste,,1991,0,-1488229.9000000001,0,0,3573000,77,0,962,0
Timor-Leste,,1992,0,-1500447.4,0,0,3573000,79,0,1001.1000000000001,0
Timor-Leste,,1993,0,-1512955,0,0,3573000,80.8,0,1037.7,0
Timor-Leste,,1994,0,-1525763.0999999999,5788.599999999999,0,3573000,82.5,0,1060.7,0
Timor-Leste,,1995,0,-1538882.7000000002,8986.7,0,3573000,82.3,0,1063.3,0
Timor-Leste,,1996,0,-1552325.1,0,0,3573000,81.9,0,1041.1999999999998,0
Timor-Leste,,1997,0,-1566102.5999999999,0,0,3573000,81.10000000000001,0,999.5,0
Timor-Leste,,1998,0,-1580227.7999999998,0,0,3573000,79.5,0,951.5,0
Timor-Leste,,1999,0,-1594714,0,0,3573000,78.39999999999999,0,915.8,0
Timor-Leste,,2000,0,-1609575.3,0,0,3573000,79.10000000000001,0,905.6999999999999,0
Timor-Leste,,2001,0,2122873.3000000003,0,0,6744000,80.69999999999999,0,926,0
Timor-Leste,,2002,0,2151084.1999999997,0,0,6744000,84,0,972.5,0
Timor-Leste,,2003,0,2180055.1,0,0,6744000,89.1,0,1037.3000000000002,0
Timor-Leste,,2004,0,2209816.9,1,0,6744000,94.89999999999999,0,1113.2,0
Timor-Leste,,2005,0,2240402.6,1.5,0,6744000,101,0,1188.1,0
Timor-Leste,,2006,0,2956841.3,1.4,0,7429000,104,0,1264,0
Timor-Leste,,2007,0,2998931.6,1.9,0,7429000,108,0,1338.9,0
Timor-Leste,,2008,0,3042237.4,2.4,0,7429000,113,0,1412.7,0
Timor-Leste,,2009,0,3086812.3000000003,2.7,0,7429000,117,0,1487.6000000000001,0
Timor-Leste,,2010,0,3132712.9,3,0,7429000,121,0,1563.5,0
Togo,TGO,1990,426381,-217533.9,94053.29999999999,0,6655000,0,56855.5,195931,0
Togo,TGO,1991,323534.7,-214137.40000000002,154301,0,6655000,0,47820,189864.2,0
Togo,TGO,1992,271208.19999999995,-210537.80000000002,53223.2,0,6655000,0,50831.8,171023,0
Togo,TGO,1993,167469.1,-206716.1,65064.6,0,6655000,0,20714,170207.5,0
Togo,TGO,1994,321928,-202651.1,218612.4,0,6655000,0,47820,169681.90000000002,0
Togo,TGO,1995,393757.2,-198318.90000000002,123593.90000000001,0,6655000,0,62879.1,168932.7,0
Togo,TGO,1996,656777.2,-193692.3,208151,0,6655000,0,77938,196047.9,0
Togo,TGO,1997,430978,-188740,152996.4,0,6655000,0,74926.1,198751.6,0
Togo,TGO,1998,485289,-183426.6,255931,0,6655000,0,87341.8,232248.7,0
Togo,TGO,1999,574324.4,-177710.90000000002,385662.6,0,6655000,0,129138.59999999999,274257.8,0
Togo,TGO,2000,435000,-171545.6,366000,0,6655000,0,150000,315408,0
Togo,TGO,2001,289000,-217922.30000000002,387000,0,6570000,0,95800,356774,0
Togo,TGO,2002,479000,-215996.6,242900,0,6570000,0,126000,354149,0
Togo,TGO,2003,700000,-213898.2,188900,0,6570000,0,198000,351494,0
Togo,TGO,2004,644000,-211602.7,253000,0,6570000,0,132000,348849,0
Togo,TGO,2005,615000,-209081.1,160800,0,6570000,0,189000,347214,0
Togo,TGO,2006,577000,-255171.2,178100,0,6456000,0,131000,343569,0
Togo,TGO,2007,641000,-254864.8,117700,0,6456000,0,131000,339934,0
Togo,TGO,2008,1830000,-254523.30000000002,290400,0,6456000,0,139000,336299,0
Togo,TGO,2009,1890000,-254140.4,345800,0,6456000,0,143000,335684,0
Togo,TGO,2010,1960000,-253708.1,399800,0,6456000,0,149000,367019,0
Tokelau,TKL,1990,,0,0,0,0,0,0,0,0
Tokelau,TKL,1991,,0,0,0,0,0,0,0,0
Tokelau,TKL,1992,,0,0,0,0,0,0,0,0
Tokelau,TKL,1993,,0,0,0,0,0,0,0,0
Tokelau,TKL,1994,,0,0,0,0,0,0,0,0
Tokelau,TKL,1995,,0,0,0,0,0,0,0,0
Tokelau,TKL,1996,,0,0,0,0,0,0,0,0
Tokelau,TKL,1997,,0,0,0,0,0,0,0,0
Tokelau,TKL,1998,,0,0,0,0,0,0,0,0
Tokelau,TKL,1999,,0,0,0,0,0,0,0,0
Tokelau,TKL,2000,0,0,0,0,0,0,0,0,0
Tokelau,TKL,2001,0,0,0,0,0,0,0,0,0
Tokelau,TKL,2002,0,0,0,0,0,0,0,0,0
Tokelau,TKL,2003,0,0,0,0,0,0,0,0,0
Tokelau,TKL,2004,0,0,0,0,0,0,0,0,0
Tokelau,TKL,2005,0,0,0,0,0,0,0,0,0
Tokelau,TKL,2006,0,0,0,0,0,0,0,0,0
Tokelau,TKL,2007,0,0,0,0,0,0,0,0,0
Tokelau,TKL,2008,0,0,0,0,0,0,0,0,0
Tokelau,TKL,2009,0,0,0,0,0,0,0,0,0
Tokelau,TKL,2010,0,0,0,0,0,0,0,0,0
Tonga,TON,1990,39123.8,0,0,0,0,0,0,5482.8,0
Tonga,TON,1991,45966.1,0,0,0,0,0,0,5512.7,0
Tonga,TON,1992,52773.899999999994,0,0,0,0,0,0,5539.5,0
Tonga,TON,1993,54796.700000000004,0,0,0,0,0,0,5565.2,0
Tonga,TON,1994,66865.09999999999,0,0,0,0,0,0,5593.099999999999,0
Tonga,TON,1995,65651.4,0,0,0,0,0,0,5625.5,0
Tonga,TON,1996,68913.3,0,0,0,0,0,0,5662.6,0
Tonga,TON,1997,67073.9,0,0,0,0,0,0,5702.5,0
Tonga,TON,1998,60883.1,0,0,0,0,0,0,5743.5,0
Tonga,TON,1999,57569.5,0,0,0,0,0,0,5782.8,0
Tonga,TON,2000,69400,0,19600,0,0,0,0,5817.400000000001,0
Tonga,TON,2001,68600,0,20000,0,0,0,0,5848.7,0
Tonga,TON,2002,47700,0,16000,0,0,0,0,5879,0
Tonga,TON,2003,54400,0,16900,0,0,0,0,5900.299999999999,0
Tonga,TON,2004,48300,0,17400,0,0,0,0,5920.6,0
Tonga,TON,2005,48400,0,18400,0,0,0,0,5941.8,0
Tonga,TON,2006,45100,-506000,20500,0,-506000,0,0,5962,0
Tonga,TON,2007,51100,-506000,14800,0,-506000,0,0,5983.2,0
Tonga,TON,2008,44000,-506000,15900,0,-506000,0,0,6004.400000000001,0
Tonga,TON,2009,42600,-506000,15000,0,-506000,0,0,6024.6,0
Tonga,TON,2010,41200,-506000,14200,0,-506000,0,0,6045.8,0
Trinidad and Tobago,TTO,1990,1343071.5,35996.899999999994,6938971.1,0,290000,0,139879,3362756.1999999997,0
Trinidad and Tobago,TTO,1991,1418880.5,36223.4,6810324.1,0,290000,0,145157.7,3577512.5,0
Trinidad and Tobago,TTO,1992,1350289.7,36451.2,7188769.7,0,290000,0,232737.1,3587758.2,0
Trinidad and Tobago,TTO,1993,1216713.4000000001,36680.5,6955673.8,0,290000,0,231018.8,3334228.9,0
Trinidad and Tobago,TTO,1994,1283950.2,36911,7062881.5,0,290000,0,176226.59999999998,4156066.8,0
Trinidad and Tobago,TTO,1995,1333416.7,37143,6888607,0,290000,0,149252.6,4196198,0
Trinidad and Tobago,TTO,1996,1385294.5,37376.3,7368023.8,0,290000,0,147457.4,4813745,0
Trinidad and Tobago,TTO,1997,1507725.1,37611.1,7714459,0,290000,0,173080.80000000002,4759258.2,0
Trinidad and Tobago,TTO,1998,1548875.5,37847.299999999996,7886792.6,0,290000,0,183638.2,6252494.2,0
Trinidad and Tobago,TTO,1999,1566398.5,38084.8,7855866,0,290000,0,177409.5,7224450.2,0
Trinidad and Tobago,TTO,2000,1640000,38323.9,8120000,0,290000,0,180000,7478034,0
Trinidad and Tobago,TTO,2001,1640000,-189869.30000000002,8579000,0,95000,0,183000,8434155,0
Trinidad and Tobago,TTO,2002,1670000,-190374.4,8765000,0,95000,0,198000,9416285,0
Trinidad and Tobago,TTO,2003,1690000,-190882.7,9512000,0,95000,0,166000,10396716,0
Trinidad and Tobago,TTO,2004,1780000,-191394.2,14437000,0,95000,0,183000,11590236,0
Trinidad and Tobago,TTO,2005,1990000,-191908.80000000002,15717000,0,95000,0,186000,14552267,0
Trinidad and Tobago,TTO,2006,2160000,42240,21233000,0,330000,0,267000,14927687,0
Trinidad and Tobago,TTO,2007,2170000,42660.5,19462000,0,330000,0,267000,15331117,0
Trinidad and Tobago,TTO,2008,2610000,43083.7,21990000,0,330000,0,292000,15681538,0
Trinidad and Tobago,TTO,2009,2520000,43509.5,21844000,0,330000,0,421000,15067668,0
Trinidad and Tobago,TTO,2010,2810000,43938,24188000,0,330000,0,265000,15299889,0
Tunisia,TUN,1990,2490675.9000000004,-765743,7398568.9,0,-660000,0,2317462.1999999997,2570272,0
Tunisia,TUN,1991,2563329.4,-765837.2000000001,7619929.100000001,0,-660000,0,2488687.4,2506594.4,0
Tunisia,TUN,1992,2637887.2,-765925.8999999999,8371037.700000001,0,-660000,0,2595785.6999999997,2444033.1999999997,0
Tunisia,TUN,1993,2963241.4,-766009.6,8187047.4,0,-660000,0,2958141.4,2576877.1,0
Tunisia,TUN,1994,3098519.6999999997,-766088.6000000001,8072181.5,0,-660000,0,3035811.9000000004,2608633,0
Tunisia,TUN,1995,3199574.4,-766163.4,8050450.8,0,-660000,0,3174348.5,2770085.6,0
Tunisia,TUN,1996,3321629.5,-766234.2,8507014.4,0,-660000,0,3311224.7,2540703.9,0
Tunisia,TUN,1997,3512822.6,-766301.5,8892225.399999999,0,-660000,0,3369760.1,2449110.9,0
Tunisia,TUN,1998,3612471.9,-766365.3,9442366.299999999,0,-660000,0,3418783.1,2487470.1,0
Tunisia,TUN,1999,3843724.5,-766426.1,9974260.8,0,-660000,0,3537824.5,2572046.6999999997,0
Tunisia,TUN,2000,4029400,-766484,10332000,0,-660000,0,3660000,2901200,0
Tunisia,TUN,2001,4130000,-440000,11000000,0,-440000,0,3760000,2891560,0
Tunisia,TUN,2002,4464300,-440000,10966000,0,-440000,0,3710000,2992520,0
Tunisia,TUN,2003,4404240,-440000,10963000,0,-440000,0,3820000,2952960,0
Tunisia,TUN,2004,4410000,-440000,11253000,0,-440000,0,4090000,3184160,0
Tunisia,TUN,2005,4593240,-440000,10544000,0,-440000,0,4150000,3174970,0
Tunisia,TUN,2006,4562340,-526477.2000000001,11588000,0,-513000,0,3930000,3245730,0
Tunisia,TUN,2007,4809000,-526486,12255000,0,-513000,0,3960000,3216480,0
Tunisia,TUN,2008,4915000,-526494.5,13162000,0,-513000,0,4080000,3387120,0
Tunisia,TUN,2009,6034000,-526502.7999999999,13125000,0,-513000,0,3660000,3310600,0
Tunisia,TUN,2010,6372000,-526510.8,13569200,0,-513000,0,3620000,3630950,0
Turkey,TUR,1990,28338462.3,-21475666.700000003,76884396.1,0,-21475000,0,27768553.5,14972901.6,0
Turkey,TUR,1991,27026837,-21475666.700000003,79696129.7,0,-21475000,0,27887977.4,16317224.899999999,0
Turkey,TUR,1992,27593971.8,-21475666.700000003,82370306.80000001,0,-21475000,0,30055510.900000002,16758918.5,0
Turkey,TUR,1993,32846352.299999997,-21475666.700000003,80928094.5,0,-21475000,0,30258551.5,17647208.5,0
Turkey,TUR,1994,31908662.799999997,-21475666.700000003,84532109.4,0,-21475000,0,27093518.5,18404863.4,0
Turkey,TUR,1995,35857972.300000004,-21475666.700000003,89199251.9,0,-21475000,0,32073014.4,19001391.400000002,0
Turkey,TUR,1996,37685515.6,-21475666.700000003,102624123.39999999,0,-21475000,0,32341368.1,19153577.700000003,0
Turkey,TUR,1997,35016967.6,-21475666.700000003,113493519.4,0,-21475000,0,33983296.4,19949015.1,0
Turkey,TUR,1998,32345298.299999997,-21475666.700000003,120920518.6,0,-21475000,0,31062212.200000003,20373352.900000002,0
Turkey,TUR,1999,33940593.5,-21475666.700000003,119492934.8,0,-21475000,0,30722944.4,19286902.6,0
Turkey,TUR,2000,35429800,-21475666.700000003,135996000,0,-21475000,0,33800000,19320860,0
Turkey,TUR,2001,33860100,-29905333.299999997,121303600,0,-29905000,0,30300000,20716860,0
Turkey,TUR,2002,36129000,-29905333.299999997,126523300,0,-29905000,0,33100000,21471860,0
Turkey,TUR,2003,36034000,-29905333.299999997,134119500,0,-29905000,0,35900000,21941860,0
Turkey,TUR,2004,35994000,-29905333.299999997,134839250,0,-29904000,0,39500000,23634860,0
Turkey,TUR,2005,37174000,-29905333.299999997,139039270,0,-29905000,0,42900000,25363860,0
Turkey,TUR,2006,41788000,-59679974.9,155479030,0,-54933000,0,46400000,27382860,0
Turkey,TUR,2007,47546000,-59741447.5,170228970,0,-54931000,0,50300000,28229860,0
Turkey,TUR,2008,46321000,-59801697.4,146579030,0,-54933000,0,61300000,28895860,0
Turkey,TUR,2009,45945000,-59860760.5,146628950,0,-54933000,0,57700000,31276860,0
Turkey,TUR,2010,45000000,-59918671.6,157708870,0,-54933000,0,60200000,34237860,0
Turkmenistan,TKM,1992,2212943.3,0,8018443.199999999,0,0,0,20755628.1,660838.2000000001,0
Turkmenistan,TKM,1993,1635779.4,0,10241120.3,0,0,0,16818357.2,682226,0
Turkmenistan,TKM,1994,1531370.3,0,13113956.8,0,0,0,20372201.8,514474.7,0
Turkmenistan,TKM,1995,1400851.4,0,13551568.7,0,0,0,20398403.6,379458.3,0
Turkmenistan,TKM,1996,1499462.8,0,11942637.4,0,0,0,18287958.299999997,415835.10000000003,0
Turkmenistan,TKM,1997,1371852.7,0,12095493.700000001,0,0,0,18293758.7,396808.2,0
Turkmenistan,TKM,1998,1798195.8,0,13057186.5,0,0,0,17491703.6,412528.39999999997,0
Turkmenistan,TKM,1999,2021518.3,0,16003805.700000001,0,0,0,20368201.5,394962.30000000005,0
Turkmenistan,TKM,2000,1990000,0,15895610,0,0,0,20400000,399967,0
Turkmenistan,TKM,2001,2040000,-293333.3,16875610,0,-293000,0,20900000,398637,0
Turkmenistan,TKM,2002,2070000,-293333.3,17675610,0,-293000,0,21200000,417318,0
Turkmenistan,TKM,2003,2360000,-293333.3,19145610,0,-293000,0,24700000,412098,0
Turkmenistan,TKM,2004,2230000,-293333.3,19645610,0,-293000,0,20500000,696679,0
Turkmenistan,TKM,2005,2310000,-293333.3,20175610,0,-293000,0,21600000,779460,0
Turkmenistan,TKM,2006,2320000,0,21025610,0,0,0,21200000,906040,0
Turkmenistan,TKM,2007,2580000,0,22545610,0,0,0,23200000,988821,0
Turkmenistan,TKM,2008,2830000,0,25335610,0,0,0,24100000,984601,0
Turkmenistan,TKM,2009,2640000,0,23066230,0,0,0,23600000,1012182,0
Turkmenistan,TKM,2010,2510000,0,25716160,0,0,0,25800000,1088963,0
Turks and Caicos Islands,TCA,1990,0,-96971.90000000001,0,0,-97000,0,0,0,0
Turks and Caicos Islands,TCA,1991,0,-96971.90000000001,5163.9,0,-97000,0,999.7,0,0
Turks and Caicos Islands,TCA,1992,0,-96971.90000000001,4185.900000000001,0,-97000,0,731.1999999999999,0,0
Turks and Caicos Islands,TCA,1993,0,-96971.90000000001,3961.2,0,-97000,0,875.5,0,0
Turks and Caicos Islands,TCA,1994,0,-96971.90000000001,3827.7999999999997,0,-97000,0,1105.1,0,0
Turks and Caicos Islands,TCA,1995,0,-96971.90000000001,3869,0,-97000,0,1117.6,0,0
Turks and Caicos Islands,TCA,1996,0,-96971.90000000001,0,0,-97000,0,0,0,0
Turks and Caicos Islands,TCA,1997,0,-96971.90000000001,0,0,-97000,0,0,0,0
Turks and Caicos Islands,TCA,1998,0,-96971.90000000001,0,0,-97000,0,0,0,0
Turks and Caicos Islands,TCA,1999,0,-96971.90000000001,0,0,-97000,0,0,0,0
Turks and Caicos Islands,TCA,2000,146.4,-96971.90000000001,0,0,-97000,0,527,0,0
Turks and Caicos Islands,TCA,2001,4520.1,-64584.8,0,0,-65000,0,402,0,0
Turks and Caicos Islands,TCA,2002,3586.8,-64584.8,0,0,-65000,0,437,0,0
Turks and Caicos Islands,TCA,2003,3423.9,-64584.8,0,0,-65000,0,395,0,0
Turks and Caicos Islands,TCA,2004,3560.9,-64584.8,0,0,-65000,0,389,0,0
Turks and Caicos Islands,TCA,2005,3589.3,-64584.8,0,0,-65000,0,342,0,0
Turks and Caicos Islands,TCA,2006,4590.7,327986.7,0,0,328000,0,399,0,0
Turks and Caicos Islands,TCA,2007,5807,327986.7,0,0,328000,0,4590,0,0
Turks and Caicos Islands,TCA,2008,6217,327986.7,0,0,328000,0,4710,0,0
Turks and Caicos Islands,TCA,2009,7099,327986.7,0,0,328000,0,6170,0,0
Turks and Caicos Islands,TCA,2010,7970,327986.7,0,0,328000,0,7620,0,0
